S#,SNAME,SEX,BDATE,HEIGHT,DORM
38036108,余倩,女,2000-08-03,159.2,西4舍703
22629580,张英,女,2000-11-03,152.3,西17舍418
39727961,孔辉,女,2001-03-02,172.5,东7舍308
86865906,钟杰,女,2004-09-25,182.3,西2舍105
22916397,冯红霞,男,2005-07-30,183.1,西2舍111
61954036,胡敏,男,2005-12-16,155.0,西2舍701
77498837,芦坤,男,2003-11-29,181.7,东3舍510
64752569,冯梅,女,2001-01-26,167.5,西17舍809
87122295,黄丽华,男,2004-09-11,166.1,西3舍711
49547214,张畅,男,2006-08-20,153.1,西6舍816
26725430,唐佳,男,2002-12-22,187.0,西7舍417
71283237,傅亮,女,2005-12-17,165.9,西7舍219
88806098,段佳,女,2004-06-08,189.4,西9舍511
22709096,周畅,女,2002-05-25,150.4,东1舍108
45891717,林桂英,女,2006-08-15,166.6,西1舍304
57659266,梁红霞,男,2002-01-13,151.6,东15舍219
82026879,李婷,男,2002-11-12,163.5,西18舍115
81455350,孙桂芳,男,2003-10-12,180.7,西8舍418
49322535,孙文,女,2001-11-23,176.7,西15舍503
79959274,王婷,男,2001-05-04,177.8,西6舍619
59766413,廖英,男,2003-02-05,162.2,东5舍506
37384212,刘博,男,2000-11-17,159.8,东5舍219
66225316,马桂荣,男,2000-01-05,185.2,西18舍515
62978867,方淑英,女,2003-08-22,177.9,东8舍407
62161726,韩瑞,男,2005-11-01,178.4,西5舍117
98733667,孙想,女,2005-12-30,170.7,西12舍516
29599475,申杨,女,2001-11-19,165.7,西13舍507
87261481,何静,女,2005-01-02,155.7,西19舍408
76744084,李淑兰,女,2001-12-31,175.7,东5舍601
47153662,李小红,男,2003-10-02,160.9,西1舍119
42800180,张彬,男,2006-01-22,182.2,东1舍219
57689845,黄阳,男,2002-08-19,153.5,西16舍509
68581053,尚淑华,女,2002-07-11,176.2,西8舍512
98482303,朱燕,女,2004-09-03,173.2,西12舍406
24145607,巩磊,男,2003-09-30,168.8,西5舍216
57157806,王萍,女,2000-02-11,167.6,东3舍418
83859415,陈玲,女,2005-03-02,155.1,西10舍507
40125981,吴丹,男,2003-04-27,174.7,东4舍101
78423707,邹博,女,2006-05-23,179.2,东12舍315
80551627,查红霞,女,2004-07-20,177.6,西9舍715
30987662,苏雪梅,女,2000-05-31,176.7,西12舍319
62992311,朱琳,男,2004-02-10,189.0,西11舍210
26410107,谢萍,男,2006-02-15,158.9,东13舍516
59665787,刘红霞,女,2006-01-25,169.3,西9舍101
94966500,周桂芳,男,2006-10-10,167.4,西1舍205
98512466,鲍秀梅,女,2006-12-03,177.0,西6舍502
64041833,苏玉华,女,2000-05-04,179.5,东3舍205
70387789,李健,女,2006-08-23,180.6,东10舍705
84909454,聂成,女,2006-10-02,182.0,东18舍717
10208931,刘桂英,男,2006-04-02,183.4,东18舍219
26834741,王凤兰,男,2001-03-12,161.4,东18舍813
38973871,雷秀英,男,2006-11-08,172.8,西5舍710
71622901,刘凤兰,女,2003-10-09,184.8,西16舍816
64377348,屈洁,男,2005-06-04,176.2,东16舍415
15352125,黄婷婷,女,2000-06-21,185.1,西10舍217
19996426,黄欢,男,2004-08-13,172.1,西10舍819
93625051,周秀芳,女,2002-09-21,155.4,西8舍213
79165561,陈波,女,2003-11-06,154.9,东19舍815
39381823,孟建军,男,2001-10-26,174.7,西7舍410
95689462,阎艳,女,2005-12-26,179.7,东1舍801
52846697,黄淑英,男,2004-07-09,179.9,西8舍101
78604125,金林,女,2002-10-18,176.1,东8舍304
73963991,赵莉,女,2000-02-07,167.8,东20舍304
74293452,邹淑兰,女,2003-09-13,150.3,东16舍205
52597213,王伟,女,2006-09-20,172.4,东10舍614
96406475,徐梅,男,2006-01-14,189.9,西9舍117
61045148,姜洁,男,2005-02-13,161.1,西10舍319
66489570,李淑华,男,2005-10-23,187.1,西18舍401
34872069,胡凤英,女,2002-01-19,161.4,西7舍816
34126472,高文,男,2001-04-03,156.6,西12舍218
36911141,殷伟,女,2001-05-16,183.3,东9舍616
39108474,丁娟,男,2001-09-26,176.0,西9舍406
20440438,王静,女,2002-03-27,166.4,西7舍103
41459581,孟勇,女,2002-07-29,172.6,西20舍705
93315503,刘芳,男,2002-03-07,160.2,东7舍515
76010581,康丽,女,2002-11-18,188.5,西3舍111
56427883,杨雷,男,2005-03-04,171.8,东15舍105
17698794,张柳,女,2006-09-26,164.2,西10舍407
16192047,何桂珍,女,2005-10-26,181.1,西16舍418
22806359,李建国,女,2006-10-03,178.7,东3舍803
82190940,张强,男,2001-02-07,177.9,东3舍220
29392072,周丽,男,2001-06-09,168.5,东5舍503
28369214,孙静,男,2003-06-19,187.0,西10舍707
49217406,张勇,女,2003-07-02,187.3,西12舍409
76504957,徐桂珍,女,2004-10-25,150.3,西20舍404
91657609,王桂芝,男,2006-04-01,151.5,西7舍215
59427504,陆荣,女,2006-01-01,168.1,东2舍107
99194145,张璐,女,2000-05-02,163.7,东14舍616
39044628,黄晶,女,2000-03-28,187.4,东19舍220
70908792,许晶,女,2001-03-13,170.1,东14舍311
56299213,杨玉,男,2005-09-01,178.9,西3舍307
38022341,杨慧,女,2002-06-30,185.1,东2舍107
98086297,黎平,男,2001-10-02,180.9,西1舍111
14025772,阳红梅,女,2000-06-28,183.8,东8舍216
92359318,张莹,女,2002-10-25,182.1,西15舍813
29039666,苏建军,女,2003-03-31,189.4,西15舍303
32476310,蔡晨,女,2001-04-28,182.6,东17舍206
45887629,宋宇,男,2002-07-04,153.6,东9舍405
56352287,陈凤兰,女,2003-05-06,166.6,东16舍108
70756208,赵桂香,女,2002-12-15,168.6,东5舍311
28614364,李阳,男,2005-04-07,157.4,东17舍303
85198185,符霞,女,2000-08-25,150.9,东9舍120
37877095,廖明,男,2006-05-09,169.4,东1舍807
38499553,傅红梅,男,2000-11-27,178.7,东8舍708
46405585,李玉华,女,2002-08-15,150.2,西4舍519
76587112,王莉,男,2003-09-18,160.6,东5舍119
92924739,刘丹丹,女,2002-06-30,183.5,西16舍401
10274285,王旭,女,2004-12-03,173.3,东15舍712
69240615,李兵,男,2006-07-16,176.4,东20舍213
74285590,王阳,女,2004-03-21,183.0,西12舍501
93342991,高宇,女,2003-09-30,180.0,西6舍820
94728041,唐凤英,男,2003-02-22,189.6,西17舍613
73265142,郭鑫,男,2005-08-09,186.5,东10舍209
69817232,王鑫,女,2003-06-19,162.5,东3舍820
65984622,蒋旭,男,2005-04-22,185.0,西18舍405
36603494,韦芳,男,2003-02-26,152.6,西5舍413
26414127,杨秀珍,女,2002-09-10,172.8,西17舍505
96442886,周颖,女,2000-10-05,168.8,西18舍404
40793254,黄颖,女,2005-07-20,189.4,东9舍710
47283810,张凤英,女,2004-04-05,162.0,西14舍606
30598083,王帅,女,2002-01-12,179.3,西14舍810
18067195,蒋柳,男,2003-06-21,184.7,东14舍219
27849176,刘玉梅,女,2003-06-07,178.8,东9舍112
64414463,陈丽娟,女,2004-10-12,156.8,西16舍507
22623831,李淑英,女,2003-10-01,183.0,东16舍417
17695901,李婷婷,男,2001-04-02,157.8,西12舍718
73086939,周莉,男,2002-04-26,183.6,东7舍711
75791065,刘利,男,2003-11-05,179.5,东10舍215
36640223,谢宇,男,2003-08-28,171.0,东2舍706
83382136,蔡帆,男,2006-02-02,179.6,东15舍313
28005297,杨雪梅,女,2002-12-20,152.9,东19舍207
85886880,杨秀华,男,2002-06-17,159.6,东19舍414
27136505,徐霞,女,2006-07-11,170.0,西2舍514
43886362,赵坤,男,2003-01-02,177.6,西14舍312
62098610,马岩,女,2002-12-12,153.0,东17舍106
51976622,白莹,男,2005-05-05,150.4,西6舍309
38523325,鞠文,女,2006-11-01,185.2,西9舍320
93554794,刘冬梅,男,2004-05-11,156.2,西3舍714
84004889,赵桂芳,女,2003-09-17,159.4,东1舍818
93992491,李敏,女,2005-02-07,173.7,西10舍219
30705601,陈超,男,2005-04-12,177.6,西8舍512
38912201,邰玉梅,女,2006-02-19,181.5,西5舍513
87439458,王伟,女,2003-05-29,153.2,西2舍518
94346839,王婷,女,2002-03-24,150.2,东19舍616
52719463,刘秀华,女,2005-12-14,173.5,东20舍618
64699525,李淑英,女,2000-12-04,156.2,西14舍109
92261791,权秀英,女,2005-01-10,173.3,东14舍316
17163398,廉小红,女,2005-12-05,186.4,西7舍518
62779634,邓春梅,女,2004-11-13,153.4,西16舍318
96045172,李淑英,女,2004-06-22,178.0,西4舍613
86707674,钟婷,女,2002-12-15,173.1,西15舍201
66340075,李建,男,2006-05-30,158.0,西20舍520
59314553,潘淑英,女,2006-03-13,165.1,西10舍611
70006172,梁丽华,男,2001-05-14,183.2,西13舍420
70439452,武涛,男,2005-12-04,157.4,东7舍111
86872853,崔琳,女,2005-01-13,161.6,西5舍117
36893295,萧斌,男,2005-12-03,159.9,西15舍117
30045570,白建平,女,2002-08-04,189.2,东17舍310
66584111,李鹏,女,2003-10-13,188.6,东12舍507
61308656,陈霞,男,2000-10-22,152.8,西8舍618
60923449,陈伟,女,2000-05-27,180.5,东3舍813
43629961,柴淑英,女,2001-09-16,175.5,东2舍513
12476426,吴春梅,男,2002-07-22,176.8,东15舍201
20465984,黎荣,男,2002-10-16,155.3,东11舍619
28266078,徐淑兰,女,2000-05-07,163.9,西16舍819
92207773,张刚,男,2000-12-30,183.7,东19舍209
15539333,许畅,女,2004-11-15,156.2,东4舍307
70602026,张萍,男,2002-11-19,165.9,东1舍216
87734558,蔡强,男,2001-07-27,182.0,西12舍605
49214963,宁建平,女,2000-04-09,178.6,东18舍803
55537492,赵东,女,2002-09-13,153.4,东3舍618
49298257,李鹏,男,2001-04-14,152.8,西5舍115
96902734,陈阳,女,2006-04-01,185.8,东12舍408
64553638,姚桂珍,女,2001-06-13,171.8,东18舍506
57427220,唐芳,女,2000-03-07,174.5,西7舍701
35286549,任婷,女,2005-05-27,178.0,西9舍213
92902668,柯桂兰,女,2001-04-27,175.4,东14舍306
71649001,邹帅,男,2004-11-29,162.5,东5舍217
76353586,苏瑜,男,2000-06-13,170.9,东9舍403
98821426,刘晶,女,2003-03-14,176.9,东2舍506
40911849,陈超,男,2001-12-06,174.5,东13舍603
64244339,王淑珍,女,2000-10-29,168.8,西5舍519
37972561,姚坤,女,2001-01-26,156.3,西9舍215
44201002,赵建军,女,2002-01-20,178.3,西20舍305
17599828,袁凯,女,2006-07-06,166.4,西5舍213
71131887,史俊,男,2002-06-22,187.4,东1舍808
60978047,谢宇,男,2005-04-25,162.9,东19舍518
32062484,王强,女,2005-04-27,168.4,西17舍515
90397151,张秀珍,男,2001-11-25,154.8,东6舍716
14986207,钟博,女,2003-04-26,172.3,西1舍804
23929949,林洁,女,2000-08-30,175.4,东3舍507
21689467,谢桂荣,女,2005-06-12,152.2,东20舍420
30969756,刘琴,男,2001-12-02,154.6,东20舍218
54041328,苏秀华,男,2006-08-13,176.6,东7舍220
14651599,苏莹,女,2003-03-07,183.4,西10舍304
47776026,李雪梅,女,2003-01-02,158.5,东7舍110
78728227,周杰,男,2003-09-22,160.6,西13舍114
25675752,余超,女,2005-02-01,167.4,西14舍101
12110575,李桂花,女,2001-06-29,151.0,东12舍513
11564943,赖凯,女,2004-11-14,165.1,东16舍402
66293566,谭丽,男,2005-04-19,174.7,西10舍615
19995232,王雪梅,女,2005-08-24,153.4,西8舍407
56139095,梁军,女,2004-10-16,159.3,东10舍320
78621460,尧淑华,女,2006-02-17,152.2,西18舍404
45446875,贺红梅,男,2004-12-05,166.0,东4舍705
20962541,刘丹丹,男,2006-07-14,160.6,东6舍609
83765480,吴想,男,2002-10-19,178.4,东4舍602
17886048,吴凯,男,2000-06-20,156.1,西2舍503
45669913,戴秀兰,男,2004-01-22,182.3,西7舍314
37845068,雷兰英,男,2006-08-01,184.7,西6舍213
63326101,孙秀华,女,2004-05-14,161.2,西4舍507
73451891,陈桂香,女,2006-02-15,175.3,西7舍816
37677501,杨阳,女,2004-03-31,173.6,西3舍608
69905896,刘秀兰,男,2004-12-03,168.4,西18舍305
98663595,刘霞,女,2000-09-11,177.5,东14舍507
49961469,王斌,女,2000-12-21,161.4,东13舍520
16180543,李飞,女,2003-08-28,165.5,西8舍215
19274900,李荣,女,2003-08-27,178.5,西18舍315
12728680,李玉兰,女,2000-04-10,170.4,西6舍209
83770999,陈桂英,男,2004-05-05,183.1,东15舍708
16022141,黄凤英,女,2006-12-26,166.2,东20舍806
66535815,姜琳,男,2002-02-01,183.0,西8舍106
77266138,吕淑兰,女,2002-04-14,156.8,东18舍111
85703458,董丹丹,女,2003-10-23,151.5,东19舍516
82619757,杨勇,男,2006-10-23,179.2,西15舍303
61864353,陈淑珍,女,2002-12-15,153.7,东5舍713
29717451,覃建国,男,2004-07-02,166.1,东2舍311
91229234,王宇,男,2006-01-03,187.3,西19舍704
39727748,张淑华,女,2006-08-04,164.8,东4舍814
30461496,王倩,男,2001-05-30,180.5,西9舍515
64849793,张杨,男,2000-03-24,180.6,东16舍715
38185087,杨建军,女,2006-08-28,159.2,东18舍619
14334785,刘秀芳,女,2005-12-06,188.2,东1舍218
84618797,姜柳,女,2006-07-26,180.1,东15舍816
91715905,周倩,男,2003-11-01,171.3,东8舍701
10075331,傅建,女,2003-02-02,181.2,西4舍420
71451470,唐雪梅,女,2002-04-07,158.5,东13舍712
72905122,陶军,男,2001-09-05,177.5,西14舍817
11602124,赵宁,女,2002-01-26,181.9,西10舍708
32045653,张燕,女,2006-09-18,163.6,东6舍520
20150870,娄磊,男,2000-05-17,179.5,西17舍801
83274462,马颖,女,2000-07-11,157.2,东16舍411
38907598,唐红梅,女,2002-04-22,179.2,东3舍512
76330922,马龙,男,2006-05-07,181.5,东15舍513
55174825,陈鑫,女,2005-03-04,167.0,东7舍802
48046232,林鑫,女,2002-01-21,155.9,东1舍117
83076219,敖雪梅,男,2003-05-09,179.4,西20舍819
31630397,何建平,男,2000-06-23,169.1,西19舍516
24159541,赵玉兰,女,2005-04-12,161.5,西1舍109
16948871,张帅,男,2003-03-27,153.2,东10舍305
63369039,石秀英,女,2005-03-12,164.5,东9舍701
93514072,李丽娟,男,2001-08-28,169.3,东19舍706
61969638,王宇,女,2006-08-29,170.8,东8舍512
76558861,冉旭,男,2000-06-18,171.4,西18舍417
14671638,王秀梅,女,2001-01-29,156.4,西18舍606
82388709,贺桂珍,女,2006-08-04,176.2,东20舍810
11948015,符芳,男,2006-09-12,158.1,东12舍201
39906813,陈秀梅,女,2004-01-17,160.4,东2舍118
43023961,杨金凤,女,2000-06-25,177.2,东15舍219
27644216,陆鑫,男,2000-09-03,169.0,东7舍603
95129447,张颖,男,2002-03-23,174.3,西12舍314
22797470,耿红梅,男,2000-04-05,162.9,东12舍314
68388390,蔡平,女,2002-12-09,168.4,西20舍815
70069266,张桂芳,男,2000-05-23,177.5,东14舍719
10508392,梁利,女,2006-09-15,150.9,西3舍710
88254959,谢玉英,男,2004-08-12,160.7,西4舍706
11249662,陈岩,男,2003-04-01,157.6,西11舍815
42640158,杨建华,女,2006-03-05,187.2,西9舍308
74743020,郭雪梅,女,2000-03-22,157.9,东7舍618
61940268,王玲,女,2004-11-17,182.7,西12舍314
67615922,郑刚,男,2003-08-17,188.1,东15舍411
57093367,韩欢,女,2006-08-30,157.1,东9舍705
64448165,陈凤兰,女,2000-04-06,179.7,西15舍513
97399234,莫明,男,2004-07-08,160.5,东11舍618
92090056,张雪,男,2002-01-15,169.0,东12舍405
19487456,郝辉,女,2002-03-21,182.2,东14舍505
46013163,范帆,女,2001-04-13,171.0,东12舍208
55467027,王飞,女,2006-09-20,178.1,东17舍306
47925656,冯浩,女,2001-10-15,185.2,东6舍707
70708674,马鑫,男,2005-05-29,169.9,西7舍406
50181134,金玲,男,2002-07-27,162.9,东18舍304
27371836,王琴,女,2006-12-04,189.1,西7舍506
83575553,梅秀华,女,2002-06-01,187.3,东15舍802
80290815,霍凯,男,2006-02-22,170.9,东17舍320
74092901,游丽娟,女,2005-09-14,184.6,东17舍207
16482628,洪杨,男,2002-12-01,155.0,西13舍304
62745428,杨玉,女,2001-03-21,184.8,西18舍704
30583983,吴桂芝,女,2004-06-05,184.4,东17舍204
65835640,姜淑华,男,2006-09-01,181.0,西8舍205
86194816,关淑华,男,2004-07-25,175.4,西7舍608
26240066,高萍,男,2005-01-24,172.0,东20舍413
39262452,姚娟,男,2006-07-05,181.1,东8舍620
56573958,吴健,男,2005-07-19,150.5,东14舍709
39439475,宫磊,女,2003-02-22,172.1,西5舍720
51885913,凌桂荣,女,2000-03-29,189.1,西20舍517
48335169,黄成,男,2004-05-31,179.5,西6舍315
62328075,王兵,男,2004-03-18,155.4,西8舍414
24435641,丁俊,女,2001-11-18,171.1,西4舍814
71277331,张亮,女,2002-02-16,177.2,东5舍506
34006922,龙志强,男,2002-07-31,165.8,西10舍516
18947910,赵霞,男,2006-11-20,171.6,西3舍319
24327782,王春梅,女,2004-10-01,163.5,西15舍601
16551076,汪桂芳,女,2006-06-28,179.0,东10舍604
33470180,潘兵,女,2004-03-01,161.3,东16舍413
14795467,孙飞,男,2004-07-13,151.9,西18舍413
61293707,王丹丹,男,2003-01-17,175.6,西1舍318
84487330,孟刚,男,2005-08-20,189.0,东13舍405
66610828,徐丽丽,女,2006-08-07,174.6,西20舍816
99391094,王秀珍,男,2003-05-15,187.8,东17舍515
57217376,王建,女,2003-09-25,177.7,东18舍213
85083588,陈明,女,2000-07-21,175.9,西11舍111
48519039,蔡涛,男,2000-02-20,187.0,西17舍816
50729590,邹建平,男,2002-10-06,174.5,西5舍804
26938301,杨佳,女,2001-07-02,168.8,西8舍219
22354179,赵坤,女,2002-11-14,152.0,东11舍719
96860460,李波,女,2006-03-21,164.9,西20舍413
64018970,李冬梅,女,2004-06-11,172.0,西19舍313
90788005,郑亮,女,2003-11-02,184.5,东13舍604
53432667,杨琳,男,2004-12-17,168.4,西20舍407
58637847,黄林,女,2005-07-28,162.3,西1舍702
49021041,张峰,男,2000-11-12,173.0,西18舍203
32287008,吴颖,男,2001-08-15,181.6,东14舍505
44492272,刘帆,女,2000-10-13,181.2,东7舍415
85998451,张建平,女,2000-12-06,187.9,西15舍203
40379370,张雷,男,2000-12-18,166.9,西20舍609
94245788,罗岩,女,2002-12-08,163.1,西4舍819
69705225,甘佳,男,2005-09-04,187.8,西13舍201
38257907,谢鹏,女,2001-01-18,156.9,西9舍310
54082344,韩玉兰,女,2000-09-26,181.7,东19舍214
98494840,夏云,男,2001-08-12,185.9,东8舍607
15109382,康洁,女,2005-01-07,184.2,东17舍101
73573747,吴凯,男,2002-03-15,172.9,西10舍713
73185335,钟桂英,男,2001-11-14,161.0,西16舍406
97940003,刘琳,女,2003-12-26,162.7,东18舍703
81212320,吴帅,男,2005-03-23,174.8,东10舍814
62673177,魏玉梅,女,2003-06-07,154.8,东10舍213
60777194,黄华,男,2002-11-07,168.2,西11舍104
92691733,蔡欢,女,2002-01-25,178.5,东4舍104
79557257,韦洁,男,2003-03-30,186.2,东9舍215
98152632,董龙,男,2003-10-10,165.8,东15舍808
71129833,张莉,男,2002-11-16,181.6,西2舍414
90502811,陈利,男,2000-12-15,183.8,东20舍114
80072672,姚宁,男,2000-01-14,177.2,东6舍413
43243258,卢宁,男,2000-07-20,158.0,西4舍720
77605935,王秀英,女,2004-10-15,183.5,东20舍114
11529734,杜杰,男,2003-01-27,179.3,东10舍520
11873129,蔡秀云,女,2001-10-29,162.5,西3舍601
90173249,毛浩,男,2000-11-14,160.5,西5舍305
42480467,王建军,女,2004-09-10,164.0,东16舍809
15148224,朱波,女,2004-02-22,154.8,东17舍513
38121836,何玉,女,2004-11-29,163.1,东11舍807
83897812,龙凯,女,2003-02-26,190.0,西8舍708
84282518,刘玉兰,男,2006-02-21,184.2,东15舍614
38075430,王红霞,女,2005-09-08,186.6,东6舍108
10573459,唐健,女,2003-12-09,152.0,东20舍413
51863573,杨柳,女,2002-07-03,165.4,西18舍802
26149069,梁玉英,男,2000-04-11,169.4,东10舍808
35768719,刘桂香,女,2005-10-08,171.7,西5舍104
15168815,杨波,男,2000-11-26,176.4,西12舍711
67384434,卢宁,男,2005-11-02,151.1,东8舍412
71999835,李小红,女,2003-08-21,157.8,东12舍813
31837917,王超,男,2001-09-24,173.8,东2舍413
52401897,杨秀珍,女,2002-10-30,178.4,西3舍117
54657615,胡莹,女,2004-05-04,163.0,东12舍514
96955003,温凤兰,女,2005-07-17,173.3,东14舍807
50258485,刘岩,男,2006-09-11,172.7,西15舍104
79817706,李秀兰,男,2003-04-03,165.0,东7舍215
88100563,郭秀兰,女,2000-03-21,186.4,东2舍113
24755853,李建国,男,2000-07-15,185.8,西11舍509
30481618,吴丽丽,男,2006-05-14,165.8,东5舍614
74065153,刘桂英,女,2000-11-09,172.5,西8舍618
98154261,傅坤,女,2004-08-27,158.8,西2舍812
83991433,王丹,男,2001-07-05,175.5,东3舍716
59381560,毛雷,女,2001-07-01,166.9,西6舍606
38875955,马秀芳,女,2002-01-21,160.3,东20舍320
56710427,张强,男,2000-11-19,160.5,西12舍407
92208734,赵燕,男,2001-04-10,167.1,东11舍106
50822772,李雪,男,2002-09-13,160.1,东13舍803
58655997,田晨,女,2002-10-17,162.4,东19舍113
79401583,蔡琳,男,2001-07-18,150.4,西16舍519
46722043,张欣,女,2005-03-12,163.0,东12舍120
94567686,潘想,男,2006-01-20,179.4,东20舍308
34243473,路建国,女,2003-07-31,175.5,东16舍102
34621510,成明,女,2002-05-25,161.8,东8舍810
26228628,乐杨,男,2004-03-29,176.4,东1舍309
89907388,李红梅,女,2001-04-26,176.6,西10舍317
33820036,龙秀英,女,2005-01-08,161.1,东3舍605
56584565,张刚,女,2006-10-19,165.6,东11舍418
99551784,陈鹏,女,2006-06-05,171.7,西14舍413
97714808,齐玉珍,女,2005-04-21,172.6,东17舍708
89887922,景明,女,2000-11-21,164.4,西11舍805
